Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
11960099.0,2014-05-26 20:07:57.0000001,3.5,2014-05-26 20:07:57 UTC,-73.962827,40.766554,-73.958291,40.767442,2.0
19186009.0,2011-07-17 02:26:14.0000002,12.1,2011-07-17 02:26:14 UTC,-73.926009,,-73.947576,40.776034,1.0
38601846.0,,7.5,2014-09-03 10:53:00 UTC,-73.964938,40.769567,-73.95315,40.764862,1.0
,2011-05-16 12:17:47.0000002,20.5,2011-05-16 12:17:47 UTC,-73.981984,40.778294,-73.983194,40.721895,1.0
29368021.0,2014-09-02 12:29:00.000000121,8.0,2014-09-02 12:29:00 UTC,-73.9842,40.746057,-73.979683,40.757347,6.0
11799944.0,2013-06-17 12:51:00.00000066,15.5,2013-06-17 12:51:00 UTC,-73.97528299999999,40.745677,-74.00482199999999,40.734415000000006,5.0
,2011-06-20 10:24:00.00000086,4.9,2011-06-20 10:24:00 UTC,-74.005333,40.725682,-73.994893,40.73479,2.0
52300220.0,2011-10-04 05:07:31.0000001,45.0,2011-10-04 05:07:31 UTC,-73.933645,40.75274,-73.933645,40.75274,1.0
26218481.0,2010-09-09 21:40:00.00000030,17.3,2010-09-09 21:40:00 UTC,-73.979887,40.743118,-73.98615500000001,40.726567,1.0
42685884.0,2012-10-10 06:48:39.0000001,9.0,2012-10-10 06:48:39 UTC,-73.991607,40.747138,-73.98178,40.732623,1.0
35903270.0,2012-06-05 16:39:00.000000175,9.3,2012-06-05 16:39:00 UTC,-73.97284499999999,40.758608,,40.758685,1.0
54716926.0,2014-12-20 11:41:00.00000078,6.5,2014-12-20 11:41:00 UTC,-73.98735,40.77066,-73.97675,40.78757,5.0
34522642.0,2011-02-14 17:32:49.0000002,4.9,2011-02-14 17:32:49 UTC,-74.003351,40.722909,-74.00867099999999,40.719924,1.0
45982065.0,2012-07-14 13:25:25.0000002,5.3,2012-07-14 13:25:25 UTC,-73.970606,40.76333,-73.983412,40.755387,1.0
796340.0,2012-02-14 10:02:00.000000162,5.7,2012-02-14 10:02:00 UTC,-74.002737,40.728352,-73.99001700000001,40.733248,1.0
39153276.0,2014-03-16 18:19:00.00000041,31.5,2014-03-16 18:19:00 UTC,-73.87443499999999,40.774032,-73.96248,40.686735,1.0
45993326.0,2011-01-16 21:48:00.000000104,4.9,2011-01-16 21:48:00 UTC,-73.996592,,-73.98306,40.722505,1.0
45239252.0,2013-10-18 09:38:20.0000004,3.5,2013-10-18 09:38:20 UTC,-73.97195,40.794325,-73.968563,40.798953,1.0
33125242.0,2014-05-13 18:07:00.000000179,9.5,2014-05-13 18:07:00 UTC,-73.98341500000001,40.758852000000005,-73.981658,,5.0
23349235.0,2009-01-26 09:28:24.0000001,8.9,2009-01-26 09:28:24 UTC,-73.970176,40.759731,-73.989087,40.741471,1.0
50273339.0,,4.9,2009-09-04 17:30:51 UTC,-73.976146,40.728997,-73.986436,40.73352,1.0
34804200.0,2010-10-17 15:25:00.000000108,19.7,2010-10-17 15:25:00 UTC,-73.862832,40.769125,-73.94806,40.714220000000005,1.0
29755881.0,2012-11-25 15:58:02.0000001,7.5,2012-11-25 15:58:02 UTC,-73.992284,40.724166,-74.009875,40.734624,1.0
8985627.0,2014-01-07 15:29:16.0000003,5.5,2014-01-07 15:29:16 UTC,-73.986007,40.743222,-73.98013399999999,40.749551,1.0
31910662.0,2011-12-11 14:34:08.0000002,6.1,2011-12-11 14:34:08 UTC,-73.961835,40.768015000000005,-73.962131,40.779209,1.0
55045095.0,2013-05-08 10:41:00.00000047,10.5,2013-05-08 10:41:00 UTC,-73.979505,40.76697,-74.00474,40.750372,1.0
21826508.0,2010-12-29 11:04:00.0000001,6.1,2010-12-29 11:04:00 UTC,-73.977815,40.746455,-73.992727,40.739685,1.0
47267934.0,2010-04-20 01:12:00.00000049,10.1,2010-04-20 01:12:00 UTC,0.0,0.0,0.0,0.0,1.0
28289160.0,2012-09-18 18:27:00.00000077,6.5,2012-09-18 18:27:00 UTC,-74.004395,40.742167,-74.004492,40.733802,1.0
49472492.0,2015-06-03 21:19:19.0000004,26.0,2015-06-03 21:19:19 UTC,-73.87471008300781,40.77410125732422,-73.96913146972656,40.691551208496094,1.0
49366841.0,2011-06-12 22:36:00.00000093,9.7,2011-06-12 22:36:00 UTC,-73.99440799999999,40.73459,-73.996648,40.760008,2.0
9712990.0,,10.5,2014-03-29 15:44:32 UTC,-73.994457,40.744513,-73.969139,40.766764,1.0
21966288.0,2010-09-21 15:25:25.0000001,6.9,2010-09-21 15:25:25 UTC,-73.967867,40.787284,-73.978976,,2.0
54962053.0,2011-04-21 22:40:00.000000144,31.3,2011-04-21 22:40:00 UTC,-73.874767,,-73.984827,40.768417,1.0
35202117.0,2009-12-13 07:45:18.0000001,3.3,2009-12-13 07:45:18 UTC,-73.996613,40.737279,-73.99166,40.735152,1.0
21686245.0,2015-06-07 12:55:08.0000003,6.5,2015-06-07 12:55:08 UTC,-73.99221801757811,40.73946380615234,-73.99149322509766,40.75058364868164,2.0
37817655.0,2009-08-27 11:49:35.0000003,9.3,2009-08-27 11:49:35 UTC,-73.998824,40.734768,-73.97353000000001,40.764586,
53955527.0,2011-10-31 22:20:00.000000131,12.1,2011-10-31 22:20:00 UTC,-73.99635,40.742983,-73.956142,40.784392,4.0
47269634.0,2011-12-22 20:35:00.000000139,10.1,2011-12-22 20:35:00 UTC,-73.989397,40.748763,-74.029615,40.74825,1.0
36394464.0,,10.0,2013-04-12 16:48:06 UTC,,40.766286,-73.97623399999999,40.736215,1.0
9548909.0,2012-09-05 18:06:28.0000006,11.5,2012-09-05 18:06:28 UTC,-73.98344,40.721455,-73.976477,40.751407,1.0
5658394.0,2014-09-11 23:13:04.0000003,41.5,2014-09-11 23:13:04 UTC,,40.645451,-73.958774,40.742223,1.0
25826922.0,,28.0,2013-09-26 20:55:36 UTC,-73.982089,,-73.96509,40.689711,2.0
35434110.0,2010-12-10 23:05:00.00000027,4.5,2010-12-10 23:05:00 UTC,-73.99949699999999,40.722025,-73.999127,40.727887,3.0
21782194.0,2010-02-19 15:00:00.000000156,7.3,2010-02-19 15:00:00 UTC,-73.969787,40.762997,-73.99219699999999,40.75894,3.0
37368670.0,2011-02-26 16:08:00.000000181,8.5,2011-02-26 16:08:00 UTC,-73.97016500000001,40.779497,-73.987952,40.763022,3.0
41996363.0,2010-03-02 17:56:16.0000004,6.9,2010-03-02 17:56:16 UTC,-73.993202,40.729738,-73.989424,40.719701,1.0
32534300.0,2013-03-25 14:28:00.000000114,15.0,2013-03-25 14:28:00 UTC,-73.980187,40.751602,-74.011117,40.709175,1.0
24180025.0,2009-10-19 07:04:50.0000002,3.7,2009-10-19 07:04:50 UTC,-73.976106,40.748827,-73.969977,40.756325,
52951396.0,2012-01-15 22:52:46.0000003,3.3,2012-01-15 22:52:46 UTC,-73.988374,40.769767,-73.987238,40.764415,1.0
35302691.0,2009-08-22 23:43:04.0000002,20.5,2009-08-22 23:43:04 UTC,-73.97216800000001,40.794496,-73.9875,40.721629,
18755763.0,2011-01-03 22:26:00.000000150,8.9,2011-01-03 22:26:00 UTC,-73.956277,40.813555,-73.94205799999999,40.78877,3.0
17448584.0,2009-12-15 09:36:00.000000162,15.3,2009-12-15 09:36:00 UTC,-73.968237,40.793998,-73.985897,40.744173,1.0
,2011-10-21 12:17:55.0000007,,2011-10-21 12:17:55 UTC,-73.993381,40.762537,-73.956061,40.771851,1.0
2936917.0,2012-07-08 10:01:01.0000002,7.3,2012-07-08 10:01:01 UTC,-73.977861,40.763307,-73.961701,,1.0
13153166.0,2013-06-18 02:23:08.0000001,8.0,2013-06-18 02:23:08 UTC,-73.96787900000001,40.756929,-73.990101,40.748326,1.0
50220250.0,2012-03-02 12:40:02.0000004,6.1,2012-03-02 12:40:02 UTC,-73.96802,40.76522,-73.96258399999999,40.778339,1.0
26360089.0,2011-05-18 02:44:07.0000001,4.5,2011-05-18 02:44:07 UTC,-74.001355,40.746606,-73.99679300000001,40.73724,1.0
17484342.0,2010-11-22 00:50:21.0000002,32.5,2010-11-22 00:50:21 UTC,-73.982878,40.677478,-73.943187,40.837386,1.0
13650023.0,2011-10-27 15:30:39.0000001,5.7,2011-10-27 15:30:39 UTC,-73.978372,40.782849,-73.964215,40.803243,2.0
34889588.0,2009-04-28 21:50:00.000000197,22.5,2009-04-28 21:50:00 UTC,-73.86531,40.771133,-73.969702,40.761248,1.0
31764893.0,2011-02-26 23:30:00.000000105,5.7,,-73.95231700000001,40.798573,-73.940688,40.814195,2.0
9526266.0,2010-09-13 11:46:00.0000006,10.1,2010-09-13 11:46:00 UTC,-73.979955,40.765227,-73.95692199999999,40.78316,5.0
23795070.0,2011-12-29 23:18:00.00000030,19.3,2011-12-29 23:18:00 UTC,-73.983207,40.754542,-73.963335,40.68274,5.0
30971965.0,2010-09-04 19:11:31.0000002,12.9,2010-09-04 19:11:31 UTC,-73.99118100000001,40.755981,-74.00969,40.721439,2.0
12901507.0,2009-12-01 20:39:00.000000130,6.9,2009-12-01 20:39:00 UTC,-73.992837,40.758015,-73.99991,40.738618,3.0
,2010-06-27 09:03:26.0000001,4.5,2010-06-27 09:03:26 UTC,-73.98979200000001,40.756223,-74.001313,40.756734,1.0
20228247.0,2010-11-21 14:24:21.0000003,12.9,2010-11-21 14:24:21 UTC,-73.961066,40.760670000000005,-73.990763,40.755998,1.0
1435523.0,2014-09-06 19:45:00.00000097,6.0,2014-09-06 19:45:00 UTC,,40.741217,-73.985322,40.731915,5.0
,2012-07-29 22:47:39.0000002,21.7,2012-07-29 22:47:39 UTC,-73.789527,40.64708,-73.85623100000001,40.724327,1.0
22130129.0,2013-11-13 20:18:00.000000257,5.5,2013-11-13 20:18:00 UTC,-73.952782,40.784967,-73.962535,,
19840744.0,2014-10-23 18:01:00.000000108,18.5,2014-10-23 18:01:00 UTC,-74.01371999999999,40.715767,-73.980267,,6.0
510947.0,2010-01-06 10:46:00.000000180,4.5,2010-01-06 10:46:00 UTC,-73.982098,40.769437,-73.983118,40.760432,5.0
24535621.0,,6.5,2011-06-19 03:06:00 UTC,-73.98783,40.752383,-73.98796999999999,,2.0
5573182.0,2010-05-14 06:43:46.0000002,4.5,2010-05-14 06:43:46 UTC,-73.99053599999999,40.756304,-73.983349,40.761137,1.0
48848701.0,2010-04-03 16:35:38.0000001,6.5,2010-04-03 16:35:38 UTC,-73.980743,40.764859,-73.980758,40.750084,2.0
38171786.0,2011-01-26 19:28:00.00000095,8.1,2011-01-26 19:28:00 UTC,-73.948227,40.78209,-73.971478,40.79512,1.0
37186591.0,2010-10-21 14:48:00.000000172,7.7,2010-10-21 14:48:00 UTC,-73.97744499999999,40.75824,-73.991612,40.75058,1.0
26396714.0,2012-03-20 05:09:00.00000016,6.5,2012-03-20 05:09:00 UTC,-74.002312,40.750368,,40.763807,4.0
8084529.0,2009-09-04 02:46:36.0000001,4.9,2009-09-04 02:46:36 UTC,-73.997085,40.76271,-73.98771500000001,40.756362,
37951979.0,2010-11-23 22:29:00.000000159,,2010-11-23 22:29:00 UTC,,40.737782,-73.961438,,1.0
52822264.0,2014-03-17 18:11:43.0000002,9.0,2014-03-17 18:11:43 UTC,-73.991927,40.750097,-73.98398900000001,,3.0
22729390.0,2009-11-11 14:22:00.000000188,8.5,2009-11-11 14:22:00 UTC,-73.997945,40.724257,-73.991773,40.748648,
5168859.0,2010-01-12 16:45:00.000000102,4.9,2010-01-12 16:45:00 UTC,-73.944848,40.778988,-73.953515,40.767252,1.0
24753626.0,2012-09-29 04:27:59.0000002,8.5,2012-09-29 04:27:59 UTC,-73.985327,40.738435,,40.716421,1.0
52785617.0,2009-04-18 02:35:00.000000198,17.3,2009-04-18 02:35:00 UTC,-73.98808299999999,40.728088,,40.800387,2.0
34606960.0,2015-04-10 19:31:50.0000005,8.0,2015-04-10 19:31:50 UTC,-73.96153259277344,40.780120849609375,-73.97319030761719,40.763954162597656,4.0
,2011-05-22 04:54:18.0000002,12.5,2011-05-22 04:54:18 UTC,-73.990388,40.686802,-73.943161,40.707439,1.0
4341628.0,2009-09-29 19:29:00.000000245,8.9,2009-09-29 19:29:00 UTC,-73.992683,40.742512,-74.00416,40.71845,2.0
48996582.0,2014-03-14 08:30:49.0000003,8.0,2014-03-14 08:30:49 UTC,-73.986503,40.739745,-73.981915,40.755366,1.0
321414.0,,3.7,2011-11-12 18:10:28 UTC,-73.992676,40.683512,-73.99896600000001,40.676024,1.0
4882027.0,2009-09-18 08:25:09.0000004,6.1,,-73.966573,40.757332,-73.975353,40.75522,1.0
7060534.0,2009-05-13 18:33:59.0000002,12.9,2009-05-13 18:33:59 UTC,-74.00551899999999,40.735105,,40.76794,1.0
23454301.0,2011-12-12 08:07:00.00000050,6.1,2011-12-12 08:07:00 UTC,,40.751958,-73.966305,40.758273,1.0
47397699.0,2009-04-30 08:57:30.0000007,4.5,2009-04-30 08:57:30 UTC,-73.981066,40.747493,-73.97933499999999,40.752776,1.0
12433296.0,2009-11-13 11:25:40.0000002,17.3,2009-11-13 11:25:40 UTC,-73.948114,40.776263,-73.988219,40.748818,1.0
14351412.0,2010-06-01 08:56:00.000000153,6.1,2010-06-01 08:56:00 UTC,-73.963515,40.771648,-73.974492,40.762193,5.0
49759360.0,2011-10-25 22:32:11.0000009,7.3,2011-10-25 22:32:11 UTC,-73.967295,40.760695,-73.983915,40.744063,2.0
41105900.0,2011-05-28 19:04:04.0000001,8.9,2011-05-28 19:04:04 UTC,-73.988313,40.740952,-73.960763,40.776017,1.0
9291743.0,2012-01-26 10:18:12.0000006,9.3,2012-01-26 10:18:12 UTC,-74.00020500000001,40.747987,-74.005915,40.720424,1.0
15798284.0,2009-04-02 14:56:41.0000001,14.1,2009-04-02 14:56:41 UTC,-73.919513,40.768982,-73.952066,40.775292,1.0
26296862.0,2009-02-16 11:54:34.0000002,4.1,2009-02-16 11:54:34 UTC,-73.974506,40.783052000000005,-73.982866,40.776676,3.0
39521988.0,2014-09-04 21:06:16.0000006,6.5,2014-09-04 21:06:16 UTC,-73.965982,40.76519,-73.98101,40.770803,1.0
,2014-06-04 22:52:00.000000238,5.5,2014-06-04 22:52:00 UTC,-73.969687,40.757852,-73.98249,40.763122,1.0
32954305.0,2009-12-24 20:16:00.00000058,6.1,2009-12-24 20:16:00 UTC,-73.986828,40.719645,-73.99860799999999,40.724697,2.0
45147673.0,2015-04-26 00:11:01.0000004,7.5,2015-04-26 00:11:01 UTC,-74.0052032470703,40.71893310546875,-73.9967498779297,40.73320388793945,1.0
,,6.1,2010-03-27 01:21:22 UTC,-73.984829,40.768403,-73.992283,,3.0
12124514.0,2014-04-27 01:39:15.0000004,7.0,2014-04-27 01:39:15 UTC,-74.000334,40.729984,-73.999937,40.714407,1.0
29696817.0,2009-01-17 21:43:00.000000206,16.5,2009-01-17 21:43:00 UTC,-74.003877,40.725487,-73.94628,40.781388,
8553574.0,2009-08-15 01:39:45.0000001,3.3,2009-08-15 01:39:45 UTC,,40.761415,-73.990944,40.765838,1.0
12574700.0,2012-09-17 16:59:20.0000004,7.5,2012-09-17 16:59:20 UTC,-73.98342,40.758555,-73.968012,40.759855,1.0
24154624.0,2011-07-19 11:07:00.00000052,4.5,2011-07-19 11:07:00 UTC,-74.00477,40.737587,-73.99635699999999,40.737895,1.0
,2012-03-10 17:15:53.0000002,7.3,2012-03-10 17:15:53 UTC,-73.97274399999999,40.758258000000005,-73.98603,40.730944,1.0
44066360.0,2010-10-14 11:40:00.000000211,8.5,2010-10-14 11:40:00 UTC,-73.972095,40.75977,-73.980873,40.762745,1.0
23662428.0,,7.0,2012-12-20 18:19:00 UTC,-73.954995,40.769152000000005,-73.95549,40.779382,2.0
28816561.0,2013-12-09 18:45:00.00000068,6.5,2013-12-09 18:45:00 UTC,0.0,0.0,0.0,0.0,2.0
11189493.0,2014-04-22 21:37:45.0000004,12.5,2014-04-22 21:37:45 UTC,-74.000222,40.728805,-73.961153,40.711296,1.0
50030892.0,2009-01-24 13:56:00.00000033,3.7,2009-01-24 13:56:00 UTC,-73.971292,40.766772,-73.97457800000001,40.761542,1.0
51930785.0,2014-06-26 17:13:02.0000003,3.5,2014-06-26 17:13:02 UTC,-73.962295,40.776214,-73.957976,40.782168,
49441538.0,2015-05-22 23:44:33.0000007,18.5,2015-05-22 23:44:33 UTC,-73.99396514892578,40.73882675170898,-73.96665954589844,40.8043212890625,1.0
53685638.0,2013-04-04 22:39:22.0000007,2.5,2013-04-04 22:39:22 UTC,-73.995672,40.761286,,40.761286,1.0
28170364.0,2011-07-29 17:50:23.0000003,8.9,2011-07-29 17:50:23 UTC,-73.9889,40.7366,-73.983,40.756,2.0
26852425.0,2013-12-13 23:26:14.0000004,25.5,2013-12-13 23:26:14 UTC,-73.982034,40.743242,-73.998017,40.678838,1.0
51557520.0,2014-09-10 15:24:00.00000089,12.0,2014-09-10 15:24:00 UTC,-73.968952,40.767527,-73.973217,40.782747,1.0
8920865.0,2013-10-01 14:35:27.0000004,10.5,2013-10-01 14:35:27 UTC,-73.993131,40.736844,-73.98480699999999,40.755896,1.0
36122610.0,2014-11-22 16:24:00.00000063,15.5,2014-11-22 16:24:00 UTC,-74.000337,40.732642,-73.972577,,1.0
34462693.0,2011-11-04 00:13:56.0000006,8.5,2011-11-04 00:13:56 UTC,-73.98278,40.769176,-73.96637199999999,40.789933000000005,1.0
8911012.0,2009-10-06 08:44:38.0000008,14.1,2009-10-06 08:44:38 UTC,-73.96828000000001,40.786865,-73.973322,40.753599,1.0
36937406.0,2010-02-18 16:44:00.00000054,6.5,2010-02-18 16:44:00 UTC,-73.964588,40.754877,-73.96538000000001,40.768313,3.0
19658061.0,2012-04-23 20:26:00.000000105,15.7,2012-04-23 20:26:00 UTC,-73.9714,40.751087,,40.684132,1.0
32560590.0,2010-10-18 23:14:00.000000116,21.3,2010-10-18 23:14:00 UTC,,40.742393,-73.892928,40.750298,1.0
30686446.0,2015-03-03 13:29:35.0000001,11.5,,-73.96646881103516,40.76180267333984,-73.96675109863281,40.78892517089844,
21179770.0,2012-08-09 12:44:00.00000019,9.3,2012-08-09 12:44:00 UTC,-73.964902,40.759657,-73.982015,40.74832,1.0
,2013-06-26 08:44:14.0000001,10.0,2013-06-26 08:44:14 UTC,-73.987063,40.775922,-73.980777,40.761903,1.0
2298959.0,2014-01-06 21:55:00.000000148,6.0,2014-01-06 21:55:00 UTC,-73.987937,40.732402,-73.98315699999999,40.744952000000005,1.0
39002579.0,2011-07-15 14:00:00.000000113,10.9,2011-07-15 14:00:00 UTC,-73.99718,40.72244,-73.994275,40.7463,1.0
40250569.0,2011-06-16 14:47:13.0000001,4.5,2011-06-16 14:47:13 UTC,-73.974636,40.757288,-73.971184,40.764106,1.0
35211630.0,2013-05-03 10:57:00.000000162,5.0,2013-05-03 10:57:00 UTC,-73.975672,40.776492,-73.98062,40.780092,1.0
9720986.0,2009-03-26 08:50:00.00000053,9.7,2009-03-26 08:50:00 UTC,-73.973449,40.751738,-73.981251,40.765802,1.0
41741370.0,2012-08-25 01:41:00.0000006,12.5,2012-08-25 01:41:00 UTC,0.0,0.0,-73.977187,40.784522,1.0
10106.0,2013-10-04 18:41:00.00000063,18.0,2013-10-04 18:41:00 UTC,-73.971152,40.693202,-73.984798,40.73956,1.0
2200730.0,2014-07-17 23:35:49.0000006,25.33,2014-07-17 23:35:49 UTC,-73.98846800000001,40.745838,,40.715099,2.0
9969340.0,,28.6,2009-02-09 05:24:29 UTC,-74.00752800000001,40.705107,-73.86433199999999,40.770006,1.0
11384976.0,2009-06-23 16:13:44.0000001,11.3,2009-06-23 16:13:44 UTC,-73.98205300000001,40.775395,-73.966112,40.790597,1.0
37438457.0,2010-10-16 02:18:20.0000002,,2010-10-16 02:18:20 UTC,-73.984328,40.724894,-73.98065,40.744314,1.0
55229289.0,2013-12-09 18:34:00.000000140,19.5,2013-12-09 18:34:00 UTC,-74.01005699999999,40.72056,-73.978137,40.782832,1.0
9663029.0,2010-03-09 05:20:35.0000001,11.7,2010-03-09 05:20:35 UTC,-73.923345,40.743812,-73.97626,40.752911,1.0
463098.0,2013-06-22 00:01:00.00000011,17.5,2013-06-22 00:01:00 UTC,-73.97018800000001,40.799212,-73.981695,40.747362,1.0
2141927.0,2012-08-03 13:12:00.000000119,12.1,,-74.000113,40.717735,-73.970488,,1.0
35479667.0,2009-12-10 01:17:35.0000001,4.9,2009-12-10 01:17:35 UTC,-73.977726,40.746014,-73.97005,40.75242,1.0
50930473.0,2009-09-18 23:24:59.0000004,54.57,,-73.899419,40.92028,-73.899419,40.92028,1.0
39562041.0,2012-12-30 10:33:00.00000046,5.5,2012-12-30 10:33:00 UTC,-73.944512,40.779525,-73.95584699999999,40.78549,3.0
43784045.0,2012-10-03 12:03:29.0000001,56.8,2012-10-03 12:03:29 UTC,-73.974812,40.756854,-73.788678,40.641968,2.0
26786728.0,2015-04-25 01:16:38.0000001,3.5,2015-04-25 01:16:38 UTC,-73.9824676513672,40.74539184570313,-73.97795867919923,40.74239349365234,1.0
34468964.0,2013-07-16 20:48:12.0000002,11.0,,-73.95835,40.764719,-73.981431,40.779428,1.0
8844664.0,2013-06-15 14:37:00.00000029,9.0,2013-06-15 14:37:00 UTC,-73.961625,40.767615,-73.982295,40.770237,1.0
31233404.0,2011-11-13 01:58:00.000000144,,2011-11-13 01:58:00 UTC,-73.994132,40.761623,-73.987078,40.779112,5.0
9261816.0,2015-04-01 14:51:14.0000002,13.0,2015-04-01 14:51:14 UTC,-73.9773941040039,40.76580429077149,-73.98564147949219,40.754642486572266,1.0
12746386.0,2014-01-18 18:15:57.0000004,11.5,2014-01-18 18:15:57 UTC,-73.98410799999999,40.774453,-74.00813199999999,40.745642,1.0
43478064.0,2012-09-29 09:07:14.0000001,14.0,2012-09-29 09:07:14 UTC,-73.989266,40.748029,-73.989266,40.748029,1.0
49781377.0,2014-05-26 12:20:46.0000001,,2014-05-26 12:20:46 UTC,-73.94605200000001,40.714274,-73.945759,40.692597,1.0
18656168.0,2013-01-03 12:19:00.00000066,9.5,2013-01-03 12:19:00 UTC,,40.771172,-73.96126,,2.0
11919607.0,2014-03-22 13:18:01.0000004,26.5,2014-03-22 13:18:01 UTC,-73.989878,40.725735,-73.956848,40.804853,1.0
32830048.0,2011-01-27 21:31:00.00000078,7.7,2011-01-27 21:31:00 UTC,-73.98006,40.726973,-73.984764,40.714323,1.0
34018579.0,2010-09-27 21:17:15.0000001,5.7,2010-09-27 21:17:15 UTC,-74.001014,40.736472,-74.00944399999999,40.716307,2.0
50146421.0,2012-08-14 21:02:00.000000202,5.7,2012-08-14 21:02:00 UTC,-73.989087,40.721662,-73.984625,40.715427000000005,1.0
7425808.0,2011-04-04 22:13:00.000000187,,2011-04-04 22:13:00 UTC,-73.976727,40.750713,-73.94684699999999,40.77652,
29117249.0,2010-03-09 20:46:00.000000155,5.7,2010-03-09 20:46:00 UTC,-73.982382,,-73.974233,40.764755,
53271505.0,2012-12-06 18:49:00.000000263,5.0,2012-12-06 18:49:00 UTC,,40.721665,-74.013013,40.717207,6.0
985999.0,,6.5,2014-04-01 21:37:00 UTC,-73.973493,40.763567,-73.957122,40.770052,3.0
,2014-05-12 16:40:51.0000002,6.0,2014-05-12 16:40:51 UTC,-73.96300000000001,40.769871,-73.95910400000001,40.781003000000005,1.0
37774693.0,2011-09-30 15:00:39.0000003,4.5,2011-09-30 15:00:39 UTC,-73.973545,40.75844,-73.964978,40.755732,1.0
54449900.0,2010-09-29 13:16:41.0000002,6.1,2010-09-29 13:16:41 UTC,-73.96707099999999,40.752428,-73.976825,40.755758,1.0
48335206.0,2014-09-12 19:21:13.0000001,8.5,2014-09-12 19:21:13 UTC,-73.96974399999999,40.768805,-73.979469,40.781974,1.0
40851647.0,2011-04-05 13:34:00.00000061,4.1,2011-04-05 13:34:00 UTC,-74.007942,40.711097,-74.013405,40.70611,1.0
55030373.0,,11.3,,-73.961007,40.760748,-73.99147099999999,40.750265,1.0
31247741.0,2015-06-20 00:17:16.0000005,8.0,2015-06-20 00:17:16 UTC,-73.99391174316406,40.72077178955078,-74.00839233398438,40.71152114868164,1.0
51381323.0,2011-12-17 04:09:42.0000002,12.9,2011-12-17 04:09:42 UTC,-73.978098,40.741911,-73.993577,40.696516,1.0
21398287.0,2010-06-22 15:26:00.000000179,49.57,2010-06-22 15:26:00 UTC,-73.783665,40.648383,-73.98541800000001,40.738478,1.0
40128206.0,2014-01-08 12:18:00.00000055,15.0,2014-01-08 12:18:00 UTC,-73.965343,40.759107,-73.98703,,1.0
36121434.0,2012-12-22 16:24:00.000000162,3.5,2012-12-22 16:24:00 UTC,-73.999938,40.743243,-73.994663,40.750531,2.0
48185975.0,2011-11-20 12:33:41.0000001,6.1,2011-11-20 12:33:41 UTC,-73.995078,40.740147,-73.97546899999999,40.7445,2.0
31575040.0,2014-05-29 23:05:22.0000001,5.0,2014-05-29 23:05:22 UTC,-73.98575699999999,,-73.97671,40.74923,1.0
9133286.0,2012-06-29 20:25:00.000000176,,2012-06-29 20:25:00 UTC,-73.956048,40.771982,-73.973428,40.782782,6.0
41099599.0,2013-03-29 08:32:00.00000073,5.0,2013-03-29 08:32:00 UTC,-73.971298,40.795457,-73.966525,40.804537,1.0
21169806.0,2009-01-22 22:14:31.0000001,5.4,2009-01-22 22:14:31 UTC,-73.984445,40.748485,-73.977245,40.755199,2.0
21450683.0,2010-04-07 14:48:29.0000001,10.5,2010-04-07 14:48:29 UTC,-73.942335,40.842039,-73.959055,40.80913,1.0
11372202.0,2013-03-24 17:45:00.000000153,6.5,2013-03-24 17:45:00 UTC,-73.966705,40.793827,-73.955895,40.799717,1.0
14005923.0,2010-11-22 20:29:00.00000074,49.57,2010-11-22 20:29:00 UTC,-73.781755,40.644802,-73.996032,40.741168,2.0
37163919.0,2010-08-30 12:54:00.000000145,4.5,2010-08-30 12:54:00 UTC,-73.97632800000001,40.751767,,40.743985,1.0
53975598.0,2013-12-20 10:04:45.0000002,22.5,2013-12-20 10:04:45 UTC,-73.99645799999999,40.723784,-73.95275699999999,40.776605,1.0
15811286.0,2010-02-24 09:42:00.00000080,5.3,2010-02-24 09:42:00 UTC,-73.96660200000001,40.774852,-73.95321,40.781067,1.0
12701351.0,2009-09-03 20:12:46.0000002,8.1,2009-09-03 20:12:46 UTC,-74.00882,40.704296,-73.991805,40.726234000000005,3.0
54443055.0,2010-03-21 22:41:08.0000001,5.3,2010-03-21 22:41:08 UTC,-74.008042,40.712215,-74.007675,,1.0
33302466.0,2012-08-19 01:55:00.00000048,5.7,2012-08-19 01:55:00 UTC,0.0,0.0,0.0,0.0,5.0
,2014-10-28 07:45:00.000000159,10.0,2014-10-28 07:45:00 UTC,-74.00200799999999,,-73.989497,,1.0
14273741.0,2010-05-25 23:50:00.000000135,8.5,2010-05-25 23:50:00 UTC,-73.948103,40.774723,-73.978585,40.78595,1.0
,2012-12-07 21:45:28.0000001,7.5,2012-12-07 21:45:28 UTC,-73.995103,40.749631,-73.981009,40.742854,1.0
5775490.0,2011-01-17 19:41:00.000000133,8.9,2011-01-17 19:41:00 UTC,-73.99176700000001,40.751885,-73.958652,40.763655,5.0
,2010-01-27 16:37:00.000000183,8.1,2010-01-27 16:37:00 UTC,-73.954642,40.76242,-73.97160500000001,40.750477,1.0
8776314.0,2010-03-21 06:53:00.0000007,10.5,2010-03-21 06:53:00 UTC,-73.995828,40.743445,-73.957312,40.78284,1.0
24973766.0,2009-04-13 15:51:32.0000006,5.9,2009-04-13 15:51:32 UTC,-73.956032,40.781940000000006,-73.965856,40.768517,1.0
