Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,pickup_hour,pickup_day,pickup_month,pickup_minute,is_weekend,pickup_day_of_week,distance_km,season_winter,season_spring,season_summer,season_autumn
33657963.0,2014-01-26 19:53:33.000000100+00:00,5.5,2014-01-26 19:53:33+00:00,-74.001192,40.746592,-74.001292,40.734068,2.0,19,26,1,53,1,6,1.3926307456730596,1,0,0,0
14148431.0,2012-08-02 19:02:31.000000400+00:00,5.3,2012-08-02 19:02:31+00:00,-73.939842,40.751442,-73.963523,40.760901,1.0,19,2,8,2,0,3,2.2549629771502744,0,0,1,0
41936829.0,2010-10-13 08:10:32.000000200+00:00,7.3,2010-10-13 08:10:32+00:00,-73.9946,40.777706,-73.9946,40.777706,1.0,8,13,10,10,1,2,0.0,0,0,0,1
54680501.0,2012-09-19 18:15:50.000000300+00:00,7.0,2012-09-19 18:15:50+00:00,-73.979905,40.756522,-73.982117,40.75525,1.0,18,19,9,15,1,2,0.23392121002079333,0,0,0,1
13855456.0,2010-11-13 16:49:16.000000200+00:00,13.7,2010-11-13 16:49:16+00:00,-74.009982,40.703263,-73.990077,40.740957,1.0,16,13,11,49,1,5,4.514588740374054,0,0,0,1
33059424.0,2012-10-02 23:45:00.000000220+00:00,11.0,2012-10-02 23:45:00+00:00,-74.006385,40.721557,-73.99158,40.726715000000006,1.0,23,2,10,45,0,1,1.3731373790484402,0,0,0,1
3389281.0,2013-06-25 19:33:41.000000500+00:00,8.5,2013-06-25 19:33:41+00:00,-73.996153,40.742601,-73.99100200000001,40.758712,1.0,19,25,6,33,1,1,1.8432594847029207,0,0,1,0
43113790.0,2009-08-15 09:44:02.000000200+00:00,4.9,2009-08-15 09:44:02+00:00,-73.986441,40.760619,-73.99027099999999,40.756213,1.0,9,15,8,44,1,5,0.5865915033683048,0,0,1,0
28776550.0,2011-08-06 22:56:42.000000500+00:00,4.9,2011-08-06 22:56:42+00:00,-73.985301,40.735921000000005,-73.989331,40.7263,1.0,22,6,8,56,1,5,1.1224061564771468,0,0,1,0
5086533.0,2009-06-09 18:20:00.000000193+00:00,5.7,2009-06-09 18:20:00+00:00,-73.986278,40.755702,-74.00282800000001,40.760518,5.0,18,9,6,20,1,1,1.493283878923033,0,0,1,0
42854407.0,2009-04-12 11:55:52.000000500+00:00,14.5,2009-04-12 11:55:52+00:00,-73.969133,40.689467,-73.89584599999999,40.667858,1.0,11,12,4,55,1,6,6.630793529897814,0,1,0,0
44805859.0,2011-10-27 10:59:00.000000147+00:00,20.9,2011-10-27 10:59:00+00:00,0.0,0.0,0.0,0.0,1.0,10,27,10,59,1,3,0.0,0,0,0,1
27431092.0,2014-01-12 02:49:00.000000270+00:00,12.0,2014-01-12 02:49:00.000000270+00:00,-73.991605,40.726762,-74.010275,40.704942,2.0,2,12,1,49,1,6,2.8918445748174375,1,0,0,0
6069759.0,2009-08-21 18:20:32.000000200+00:00,4.5,2009-08-21 18:20:32+00:00,-73.99331,40.751919,-73.98621999999999,40.762171,1.0,18,21,8,20,1,4,1.2869173058223489,0,0,1,0
27489023.0,2010-03-03 20:29:53.000000400+00:00,8.1,2010-03-03 20:29:53+00:00,-73.989802,40.740084,-73.996512,40.760843,1.0,20,3,3,29,0,2,2.3764914748736135,0,1,0,0
18131771.0,2015-02-06 21:47:47.000000800+00:00,14.0,2015-02-06 21:47:47+00:00,-73.98290252685547,40.74372482299805,-73.98124694824219,40.72200012207031,2.0,21,6,2,47,1,4,2.41970094083637,1,0,0,0
5959435.0,2014-10-25 22:00:00.000000400+00:00,16.0,2014-10-25 22:00:00+00:00,-73.98611,40.75909,-74.00325,40.73526,1.0,22,25,10,0,1,5,3.0176359211417876,0,0,0,1
48912220.0,2014-03-21 20:34:52.000000300+00:00,7.5,2014-03-21 20:34:52+00:00,-73.98519,40.736256,-74.004701,40.74069,1.0,20,21,3,34,1,4,1.7161871111522045,0,1,0,0
40200337.0,2012-02-18 15:22:56.000000100+00:00,11.7,2012-02-18 15:22:56+00:00,-73.963567,40.777223,-73.979067,40.740494,1.0,15,18,2,22,1,5,4.28766151034278,1,0,0,0
21462800.0,2014-07-11 14:46:00.000000230+00:00,7.0,2014-07-11 14:46:00+00:00,-73.984742,40.759137,-73.974452,40.763337,5.0,14,11,7,46,1,4,0.984479241562257,0,0,1,0
41518788.0,2015-05-26 21:45:14.000000800+00:00,15.5,2015-05-26 21:45:14+00:00,-73.99248504638672,40.73671722412109,-73.98516845703125,40.780906677246094,2.0,21,26,5,45,1,1,4.9521358889514,0,1,0,0
38608697.0,2013-04-04 07:32:00.000000130+00:00,9.5,2013-04-04 07:32:00+00:00,0.0,0.0,0.0,0.0,1.0,7,4,4,32,0,3,0.0,0,1,0,0
14207521.0,2012-06-01 07:35:23.000000500+00:00,6.5,2012-06-01 07:35:23+00:00,-73.974425,40.73688,-73.99140600000001,40.751245,1.0,7,1,6,35,0,4,2.144277324653187,0,0,1,0
26966414.0,2010-03-18 21:20:53.000000300+00:00,4.9,2010-03-18 21:20:53+00:00,-73.973701,40.763567,-73.977222,40.753238,1.0,21,18,3,20,1,3,1.1862022972477915,0,1,0,0
47898353.0,2012-08-19 19:28:00.000000590+00:00,12.1,2012-08-19 19:28:00+00:00,-73.990587,40.75095,-73.953552,40.741185,1.0,19,19,8,28,1,6,3.3034644160180213,0,0,1,0
53626465.0,2014-07-07 07:58:00.000000103+00:00,9.0,2014-07-07 07:58:00+00:00,-73.991997,40.735292,-74.008285,40.750012,1.0,7,7,7,58,1,0,2.1358932082639974,0,0,1,0
41444658.0,2011-10-26 17:14:58.000000200+00:00,49.8,2011-10-26 17:14:58+00:00,-73.98416800000001,40.725176,-73.786292,40.639494,2.0,17,26,10,14,1,2,19.213986228577365,0,0,0,1
20807166.0,2013-05-13 21:22:44.000000500+00:00,57.33,2013-05-13 21:22:44+00:00,-73.789642,40.646964,-73.995772,40.7591,1.0,21,13,5,22,1,0,21.386995903683346,0,1,0,0
35558575.0,2011-02-16 13:57:00.000000209+00:00,6.1,2011-02-16 13:57:00+00:00,0.0,0.0,0.0,0.0,2.0,13,16,2,57,1,2,0.0,1,0,0,0
25703254.0,2014-08-24 19:10:38.000000100+00:00,39.0,2014-08-24 19:10:38+00:00,-73.978251,40.752352,-73.99387,40.666914,1.0,19,24,8,10,1,6,9.591055597107866,0,0,1,0
41877138.0,2013-09-17 13:42:00.000000181+00:00,15.5,2013-09-17 13:42:00+00:00,-73.967052,40.764072,-73.979315,40.713812,5.0,13,17,9,42,1,1,5.683356151236239,0,0,0,1
6583483.0,2013-10-08 19:41:00.000000158+00:00,4.0,2013-10-08 19:41:00+00:00,-73.98314,40.751217,-73.9765,40.7484,3.0,19,8,10,41,1,1,0.6410738418739016,0,0,0,1
54994034.0,2012-03-15 06:44:00.000000250+00:00,11.7,2012-03-15 06:44:00+00:00,-73.999955,40.761392,-74.012227,40.715597,1.0,6,15,3,44,1,3,5.196079679383205,0,1,0,0
28263276.0,2009-10-06 21:54:00.000000115+00:00,5.3,2009-10-06 21:54:00+00:00,-73.9747,40.75757,-73.969913,40.761778,2.0,21,6,10,54,1,1,0.6176542917368701,0,0,0,1
45262097.0,2009-03-20 12:54:00.000000530+00:00,7.3,2009-03-20 12:54:00+00:00,-73.969018,40.750067,-73.976518,40.765137,5.0,12,20,3,54,1,4,1.790824094889677,0,1,0,0
44356865.0,2009-01-31 03:52:14.000000400+00:00,12.6,2009-01-31 03:52:14+00:00,-73.959687,40.718006,-74.001191,40.70758,2.0,3,31,1,52,1,5,3.685244793494873,1,0,0,0
55148274.0,2012-11-15 20:37:11.000000300+00:00,4.0,2012-11-15 20:37:11+00:00,-73.966459,40.767835,-73.963323,40.774555,1.0,20,15,11,37,1,3,0.7925231887999031,0,0,0,1
34083618.0,2010-07-07 14:21:00.000000204+00:00,28.67,2010-07-07 14:21:00+00:00,-73.97587299999999,40.782223,-73.87049300000001,40.773742,1.0,14,7,7,21,1,2,8.923170871037861,0,0,1,0
48142876.0,2012-11-16 14:54:00.000000196+00:00,8.5,2012-11-16 14:54:00+00:00,-73.972087,40.786497,-73.956367,40.784188,1.0,14,16,11,54,1,4,1.3481811462128852,0,0,0,1
22256545.0,2014-05-23 10:33:00.000000168+00:00,4.5,2014-05-23 10:33:00+00:00,-73.99010200000001,40.73501,-73.98520500000001,40.735975,6.0,10,23,5,33,1,4,0.426325095801411,0,1,0,0
7761064.0,2015-03-14 09:46:12.000000600+00:00,7.5,2015-03-14 09:46:12+00:00,-73.97782135009766,40.74602508544922,-73.9728012084961,40.76433181762695,1.0,9,14,3,46,1,5,2.079070494060026,0,1,0,0
33866450.0,2011-07-11 12:56:00.000000179+00:00,32.1,2011-07-11 12:56:00+00:00,-73.874412,40.774033,-73.984943,40.768682,2.0,12,11,7,56,1,0,9.32684876728536,0,0,1,0
42112059.0,2013-03-04 09:00:17.000000400+00:00,8.0,2013-03-04 09:00:17+00:00,-73.981593,40.773528000000006,-73.973023,40.762482,1.0,9,4,3,0,0,0,1.4246047425385147,0,1,0,0
38440034.0,2014-02-14 15:05:31.000000100+00:00,18.0,2014-02-14 15:05:31+00:00,-73.993216,40.736832,-73.99116500000001,40.699901,1.0,15,14,2,5,1,4,4.110176102461594,1,0,0,0
26744990.0,2012-06-29 13:31:00.000000850+00:00,8.9,2012-06-29 13:31:00+00:00,-73.989765,40.702425,-73.999412,40.721037,3.0,13,29,6,31,1,4,2.223560002667608,0,0,1,0
36705747.0,2012-01-06 08:52:00.000000220+00:00,8.1,2012-01-06 08:52:00+00:00,-73.97714,40.753088,-74.00518000000001,40.750538,2.0,8,6,1,52,1,4,2.3789105187295405,1,0,0,0
45238012.0,2010-05-28 22:21:00.000000218+00:00,7.7,2010-05-28 22:21:00+00:00,-73.998512,40.72935,-73.9858,40.752427,1.0,22,28,5,21,1,4,2.7805701339909072,0,1,0,0
17521690.0,2012-01-26 13:28:40.000000400+00:00,9.7,2012-01-26 13:28:40+00:00,-74.000261,40.717948,-73.997059,40.744718,1.0,13,26,1,28,1,3,2.9888905379169493,1,0,0,0
43848876.0,2011-11-27 10:29:00.000000970+00:00,4.5,2011-11-27 10:29:00+00:00,-73.990088,40.75725,-73.982943,40.756308,1.0,10,27,11,29,1,6,0.6108621956610347,0,0,0,1
19768456.0,2010-04-03 18:56:00.000000215+00:00,25.3,2010-04-03 18:56:00+00:00,-73.98896500000001,40.773777,-73.99855699999999,40.693398,1.0,18,3,4,56,0,5,8.97420396511616,0,1,0,0
49033484.0,2012-11-11 14:38:27.000000400+00:00,9.0,2012-11-11 14:38:27+00:00,-73.982122,40.766986,-73.980307,40.765279,1.0,14,11,11,38,1,6,0.2437047525261318,0,0,0,1
18996056.0,2011-01-07 13:24:41.000000200+00:00,6.5,2011-01-07 13:24:41+00:00,-73.98064000000001,40.751478000000006,-73.97532,40.763271,2.0,13,7,1,24,1,4,1.38576775592727,1,0,0,0
19121520.0,2012-06-15 15:29:43.000000100+00:00,5.3,2012-06-15 15:29:43+00:00,-73.998882,40.755065,-73.989977,40.761862,1.0,15,15,6,29,1,4,1.064790605399244,0,0,1,0
19537204.0,2009-08-02 01:10:46.000000100+00:00,40.9,2009-08-02 01:10:46+00:00,-74.002174,40.739776,-73.848242,40.868473,1.0,1,2,8,10,0,6,19.3042404918913,0,0,1,0
42675608.0,2009-10-16 12:12:00.000000540+00:00,6.5,2009-10-16 12:12:00+00:00,-73.982203,40.772603,-73.96274,40.767217,1.0,12,16,10,12,1,4,1.7450119422562997,0,0,0,1
3382788.0,2014-04-05 09:23:56.000000100+00:00,6.5,2014-04-05 09:23:56+00:00,-73.978537,40.762498,-73.991748,40.750078,1.0,9,5,4,23,0,5,1.773555042842051,0,1,0,0
36287602.0,2010-04-03 00:28:00.000000206+00:00,10.9,2010-04-03 00:28:00+00:00,-74.007965,40.714878000000006,-73.988962,40.692262,5.0,0,3,4,28,0,5,2.9816372869844394,0,1,0,0
21810670.0,2015-06-29 22:20:53.000000100+00:00,6.0,2015-06-29 22:20:53+00:00,-73.98856353759766,40.74541473388672,-73.97439575195312,40.74755859375,1.0,22,29,6,20,1,0,1.2170943285722895,0,0,1,0
51528420.0,2014-09-14 08:32:31.000000400+00:00,8.0,2014-09-14 08:32:31+00:00,-73.96838199999999,40.75081,-73.972862,40.765,2.0,8,14,9,32,1,6,1.622348300471584,0,0,0,1
17466051.0,2012-09-09 21:03:42.000000300+00:00,11.0,2012-09-09 21:03:42+00:00,-73.983369,40.743787,-73.97748,40.774203,1.0,21,9,9,3,1,6,3.418282645077894,0,0,0,1
42420176.0,2009-09-11 21:56:07.000000100+00:00,15.3,2009-09-11 21:56:07+00:00,-73.982842,40.730862,-73.962565,40.798219,1.0,21,11,9,56,1,4,7.68197370734136,0,0,0,1
53337051.0,2009-08-20 08:53:00.000000186+00:00,8.5,2009-08-20 08:53:00+00:00,-73.988008,40.779463,-73.985587,40.75934,5.0,8,20,8,53,1,3,2.2468446497074015,0,0,1,0
22105756.0,2009-03-16 22:30:00.000000108+00:00,3.7,2009-03-16 22:30:00+00:00,-73.97438199999999,40.783313,-73.98095699999999,40.784675,5.0,22,16,3,30,1,0,0.5739202403709512,0,1,0,0
45758116.0,2014-04-12 11:23:00.000000186+00:00,6.5,2014-04-12 11:23:00+00:00,-73.99119499999999,40.733177000000005,-74.003442,40.724025,1.0,11,12,4,23,1,5,1.449351976912746,0,1,0,0
21452121.0,2009-08-02 19:41:57.000000300+00:00,7.3,2009-08-02 19:41:57+00:00,-73.997893,40.724224,-74.001942,40.745069,1.0,19,2,8,41,0,6,2.3428303812357365,0,0,1,0
37573391.0,2009-04-05 15:06:00.000000660+00:00,6.9,2009-04-05 15:06:00+00:00,-73.969778,40.762912,-73.977725,40.777063,1.0,15,5,4,6,0,6,1.7099229270567364,0,1,0,0
24749522.0,2014-10-25 21:12:00.000000241+00:00,12.0,2014-10-25 21:12:00+00:00,-74.003008,40.727987,-74.00594699999999,40.748515000000005,1.0,21,25,10,12,1,5,2.2960009360309996,0,0,0,1
49709337.0,2011-09-01 22:30:00.000000185+00:00,32.5,2011-09-01 22:30:00+00:00,-73.978362,40.745613,-73.802027,40.716247,1.0,22,1,9,30,0,3,15.212831893379867,0,0,0,1
21193292.0,2010-10-15 07:54:09.000000200+00:00,10.5,2010-10-15 07:54:09+00:00,-73.976922,40.7748,-73.982912,40.762344,3.0,7,15,10,54,1,4,1.4740446349414393,0,0,0,1
28522695.0,2012-11-29 00:17:00.000000530+00:00,16.0,2012-11-29 00:17:00.000000530+00:00,-74.007675,40.740765,-73.97515200000001,40.764097,4.0,0,29,11,17,1,3,3.773070045663591,0,0,0,1
52949610.0,2009-05-08 10:35:00.000000590+00:00,3.7,2009-05-08 10:35:00+00:00,-73.977177,40.74353,-73.98431,40.742892,1.0,10,8,5,35,1,4,0.6050996538261385,0,1,0,0
12973952.0,2011-09-03 13:16:00.000000135+00:00,8.1,2011-09-03 13:16:00+00:00,-73.954948,40.773437,-73.97147,40.744402,1.0,13,3,9,16,0,5,3.5156798608324515,0,0,0,1
20919760.0,2010-01-08 12:23:46.000000500+00:00,5.3,2010-01-08 12:23:46+00:00,-73.973864,40.763132,-73.978835,40.750823,1.0,12,8,1,23,1,4,1.4313088205389253,1,0,0,0
42515360.0,2015-03-05 22:30:39.000000500+00:00,38.33,2015-03-05 22:30:39+00:00,-73.86280822753906,40.7688102722168,-73.98129272460938,40.75175857543945,3.0,22,5,3,30,0,3,10.157808111697937,0,1,0,0
43574277.0,2014-05-27 04:12:11.000000200+00:00,11.0,2014-05-27 04:12:11+00:00,-74.00656,40.744425,-74.009395,40.709785,1.0,4,27,5,12,1,1,3.8591935052812207,0,1,0,0
19881803.0,2013-01-09 21:49:06.000000400+00:00,12.0,2013-01-09 21:49:06+00:00,-73.974435,40.750778,-73.987872,40.719963,1.0,21,9,1,49,1,2,3.608665144605488,1,0,0,0
40533965.0,2013-02-17 11:36:55.000000200+00:00,6.5,2013-02-17 11:36:55+00:00,-73.997843,40.721532,-74.010194,40.720154,1.0,11,17,2,36,1,6,1.0520897701493568,1,0,0,0
47553624.0,2013-12-19 07:25:37.000000100+00:00,57.33,2013-12-19 07:25:37+00:00,-73.977537,40.7787,-73.782926,40.643952,1.0,7,19,12,25,1,3,22.216181253749017,1,0,0,0
21841499.0,2015-04-06 19:32:48.000000120+00:00,13.5,2015-04-06 19:32:48+00:00,-73.9935531616211,40.7497673034668,-73.96637725830078,40.7603759765625,3.0,19,6,4,32,1,0,2.5751289370050516,0,1,0,0
12968573.0,2011-11-15 16:51:15.000000200+00:00,4.9,2011-11-15 16:51:15+00:00,-73.9879,40.7241,-73.9957,40.73,1.0,16,15,11,51,1,1,0.9286638049845516,0,0,0,1
23036418.0,2011-08-20 18:45:02.000000200+00:00,4.9,2011-08-20 18:45:02+00:00,-73.97422900000001,40.764708,-73.98213100000001,40.764631,1.0,18,20,8,45,1,5,0.6655520047352221,0,0,1,0
16698036.0,2012-12-28 22:41:00.000000570+00:00,14.5,2012-12-28 22:41:00+00:00,-73.991215,40.749912,-73.97861,40.777687,1.0,22,28,12,41,1,4,3.2657974721056893,1,0,0,0
4205877.0,2011-06-05 04:12:29.000000300+00:00,8.9,2011-06-05 04:12:29+00:00,-73.94838399999999,40.78934,-73.969823,40.753431,1.0,4,5,6,12,0,6,4.38208301331209,0,0,1,0
10942565.0,2010-10-20 14:45:00.000000211+00:00,9.7,2010-10-20 14:45:00+00:00,-73.999422,40.753795,-73.981248,40.758222,1.0,14,20,10,45,1,2,1.6079936358862392,0,0,0,1
39753665.0,2012-02-05 03:38:18.000000300+00:00,9.7,2012-02-05 03:38:18+00:00,-73.96252,40.71503,-73.97298,40.685942,1.0,3,5,2,38,0,6,3.3524801490414498,1,0,0,0
12772614.0,2010-06-09 07:13:21.000000200+00:00,4.9,2010-06-09 07:13:21+00:00,-73.97578100000001,40.749483000000005,-73.97104499999999,40.760923,1.0,7,9,6,13,1,2,1.3331529462710687,0,0,1,0
21105525.0,2013-01-30 21:44:00.000000710+00:00,10.5,2013-01-30 21:44:00+00:00,-73.976287,40.76156,-74.00102199999999,40.746402,1.0,21,30,1,44,1,2,2.679888664585534,1,0,0,0
20828904.0,2010-02-22 08:03:00.000000190+00:00,9.3,2010-02-22 08:03:00+00:00,-73.96448199999999,40.764272,-73.953647,40.787937,5.0,8,22,2,3,1,0,2.785103610175573,1,0,0,0
21594840.0,2009-02-27 03:25:00.000000460+00:00,4.9,2009-02-27 03:25:00+00:00,-74.00258000000001,40.75003,-74.00542,40.743455,1.0,3,27,2,25,1,4,0.7692564702895803,1,0,0,0
21604037.0,2013-03-26 10:48:00.000000210+00:00,15.5,2013-03-26 10:48:00+00:00,-74.005492,40.750755,-73.96865799999999,40.76196,1.0,10,26,3,48,1,1,3.3433350919521465,0,1,0,0
42984071.0,2014-02-20 10:43:02.000000100+00:00,6.0,2014-02-20 10:43:02+00:00,-73.978943,40.755998,-73.97556999999999,40.746409,1.0,10,20,2,43,1,3,1.1034552934836188,1,0,0,0
11777574.0,2014-05-21 14:25:00.000000100+00:00,41.83,2014-05-21 14:25:00+00:00,-73.870867,40.773715,-73.98098,40.764582,2.0,14,21,5,25,1,2,9.32840237953183,0,1,0,0
4316732.0,2011-02-05 12:04:00.000000137+00:00,4.1,2011-02-05 12:04:00+00:00,-73.963325,40.77432,-73.968717,40.7657,1.0,12,5,2,4,0,5,1.0606146658536901,1,0,0,0
6855076.0,2013-05-23 23:32:00.000000160+00:00,10.0,2013-05-23 23:32:00+00:00,-73.989362,40.740507,-74.008472,40.711352000000005,1.0,23,23,5,32,1,3,3.619819632946275,0,1,0,0
1392405.0,2014-12-24 19:47:00.000000520+00:00,7.5,2014-12-24 19:47:00+00:00,-73.991875,40.738045,-73.989925,40.729727,5.0,19,24,12,47,1,2,0.9393994209738155,1,0,0,0
51505947.0,2013-01-18 14:40:00.000000400+00:00,43.3,2013-01-18 14:40:00+00:00,-74.013867,40.714435,-73.87092700000001,40.774067,1.0,14,18,1,40,1,4,13.746826979037388,1,0,0,0
6020119.0,2009-08-05 23:04:00.000000290+00:00,4.9,2009-08-05 23:04:00+00:00,-73.983092,40.766827,-73.967975,40.767842,1.0,23,5,8,4,0,2,1.2780775195096272,0,0,1,0
53317121.0,2015-04-28 19:06:47.000000300+00:00,5.0,2015-04-28 19:06:47+00:00,-73.96817016601562,40.800331115722656,-73.97393798828125,40.791969299316406,1.0,19,28,4,6,1,1,1.048928331514827,0,1,0,0
9042651.0,2012-06-13 20:26:20.000000300+00:00,10.1,2012-06-13 20:26:20+00:00,-73.97919399999999,40.76188,-73.99113,40.747177,1.0,20,13,6,26,1,2,1.9192971710668465,0,0,1,0
46559995.0,2013-06-14 05:38:00.000000800+00:00,5.5,2013-06-14 05:38:00+00:00,-73.9842,40.72516,-73.989683,40.714107,2.0,5,14,6,38,1,4,1.313032846040106,0,0,1,0
53873326.0,2012-11-07 21:12:43.000000200+00:00,7.0,2012-11-07 21:12:43+00:00,-73.97628,40.751008,-73.983559,40.759585,1.0,21,7,11,12,1,2,1.1337944241873792,0,0,0,1
45403467.0,2010-08-10 03:20:39.000000100+00:00,12.1,2010-08-10 03:20:39+00:00,-74.006586,40.743904,-73.992438,40.725307,1.0,3,10,8,20,1,1,2.3868807490325072,0,0,1,0
22298902.0,2011-10-24 10:04:00.000000850+00:00,4.5,2011-10-24 10:04:00+00:00,-73.981383,40.763695,-73.98479,40.754937,5.0,10,24,10,4,1,0,1.0152430606052067,0,0,0,1
13464974.0,2013-09-27 10:17:32.000000300+00:00,10.5,2013-09-27 10:17:32.000000300+00:00,-73.971194,40.764137,-73.949601,40.776587,1.0,10,27,9,17,1,4,2.2853900196151438,0,0,0,1
25539343.0,2009-01-08 09:49:00.000000179+00:00,4.1,2009-01-08 09:49:00+00:00,-73.99071500000001,40.756097,-73.984955,40.762363,1.0,9,8,1,49,1,3,0.8490098598895449,1,0,0,0
52787167.0,2010-02-15 15:19:16.000000200+00:00,5.7,2010-02-15 15:19:16+00:00,-73.914822,40.753405,-73.906708,40.745281,3.0,15,15,2,19,1,0,1.1327935561499396,1,0,0,0
25748364.0,2012-12-14 12:28:54.000000200+00:00,8.0,2012-12-14 12:28:54+00:00,-73.981709,40.755981,-73.96651999999999,40.767094,1.0,12,14,12,28,1,4,1.7786180955271798,1,0,0,0
46962950.0,2011-10-08 10:45:23.000000700+00:00,3.7,2011-10-08 10:45:23+00:00,-73.967607,40.80124,-73.97017199999999,40.797083,2.0,10,8,10,45,1,5,0.5101764928735388,0,0,0,1
3313640.0,2015-05-24 12:51:03.000000100+00:00,6.5,2015-05-24 12:51:03+00:00,-73.99027252197266,40.751373291015625,-73.9766845703125,40.75051879882813,1.0,12,24,5,51,1,6,1.1485341259095407,0,1,0,0
38800942.0,2011-06-13 18:29:43.000000200+00:00,45.0,2011-06-13 18:29:43+00:00,-74.0147,40.7046,-73.7861,40.6391,2.0,18,13,6,29,1,0,20.609130851087997,0,0,1,0
15263368.0,2009-01-03 23:30:00.000000138+00:00,8.1,2009-01-03 23:30:00+00:00,-74.00054,40.742538,-73.98938000000001,40.726258,1.0,23,3,1,30,0,5,2.0399019021300235,1,0,0,0
21025648.0,2013-10-24 23:02:00.000000710+00:00,16.0,2013-10-24 23:02:00+00:00,-74.015377,40.712037,-73.981708,40.738267,5.0,23,24,10,2,1,3,4.069002540501215,0,0,0,1
16977290.0,2015-05-30 23:40:08.000000800+00:00,6.5,2015-05-30 23:40:08+00:00,-73.9847412109375,40.780033111572266,-73.9952392578125,40.76523208618164,1.0,23,30,5,40,1,5,1.8681963829324681,0,1,0,0
28035528.0,2009-05-11 18:40:00.000000600+00:00,8.1,2009-05-11 18:40:00+00:00,-73.982947,40.763303,-73.99169300000001,40.738308,5.0,18,11,5,40,1,0,2.8753046659025445,0,1,0,0
52265281.0,2009-10-26 08:41:00.000000102+00:00,6.5,2009-10-26 08:41:00+00:00,-73.98706800000001,40.733478000000005,-73.99132,40.750223,1.0,8,26,10,41,1,0,1.896104941570973,0,0,0,1
8640025.0,2014-09-10 23:07:00.000000470+00:00,13.0,2014-09-10 23:07:00+00:00,-73.98901500000001,40.758225,-73.953882,40.770307,3.0,23,10,9,7,1,2,3.2495891298640354,0,0,0,1
42869833.0,2014-11-22 20:53:00.000000770+00:00,15.5,2014-11-22 20:53:00+00:00,-73.991958,40.725652,-73.958873,40.763913,6.0,20,22,11,53,1,5,5.086130086525661,0,0,0,1
48152748.0,2010-01-18 01:29:00.000000170+00:00,9.3,2010-01-18 01:29:00+00:00,-73.98778,40.760447,-73.999988,40.730747,1.0,1,18,1,29,1,0,3.458918976329342,1,0,0,0
16657655.0,2009-10-25 01:41:00.000000800+00:00,4.5,2009-10-25 01:41:00+00:00,-73.986145,40.740378,-73.977262,40.751587,1.0,1,25,10,41,1,6,1.4537759538604076,0,0,0,1
34773882.0,2014-01-19 03:54:13.000000600+00:00,16.5,2014-01-19 03:54:13.000000600+00:00,-74.011922,40.707524,-73.985853,40.763666,1.0,3,19,1,54,1,6,6.617840134618539,1,0,0,0
24921874.0,2013-08-03 00:30:14.000000300+00:00,6.0,2013-08-03 00:30:14+00:00,-73.999481,40.75949,-73.991169,40.750513,1.0,0,3,8,30,0,5,1.21925256592431,0,0,1,0
26296611.0,2010-03-18 01:24:00.000000500+00:00,6.5,2010-03-18 01:24:00+00:00,-73.989928,40.719823,-74.004408,40.730557,1.0,1,18,3,24,1,3,1.7069032307320917,0,1,0,0
18764971.0,2013-07-01 14:00:57.000000200+00:00,5.5,2013-07-01 14:00:57+00:00,0.0,0.0,0.0,0.0,1.0,14,1,7,0,0,0,0.0,0,0,1,0
30164653.0,2013-09-11 09:42:00.000000134+00:00,12.5,2013-09-11 09:42:00.000000134+00:00,-73.982088,40.77805,-73.97493,40.756102,1.0,9,11,9,42,1,2,2.513853267922828,0,0,0,1
29383409.0,2010-09-22 08:53:52.000000300+00:00,7.3,2010-09-22 08:53:52+00:00,-73.998694,40.732354,-74.004838,40.718167,1.0,8,22,9,53,1,2,1.6603129038501736,0,0,0,1
29485169.0,2010-04-29 22:40:00.000000202+00:00,12.9,2010-04-29 22:40:00+00:00,-73.97214699999999,40.758918,-74.006445,40.722197,5.0,22,29,4,40,1,3,5.002212131726497,0,1,0,0
40099003.0,2013-04-19 22:46:00.000000247+00:00,6.0,2013-04-19 22:46:00+00:00,-73.976277,40.753965,-73.99033399999999,40.74833,1.0,22,19,4,46,1,4,1.3396679173137314,0,1,0,0
48121919.0,2012-09-22 06:32:06.000000100+00:00,2.5,2012-09-22 06:32:06+00:00,-73.938546,40.752067,-73.938546,40.752067,2.0,6,22,9,32,1,5,0.0,0,0,0,1
45411262.0,2010-11-23 19:19:40.000000100+00:00,13.3,2010-11-23 19:19:40+00:00,-74.009793,40.710113,-73.99275,40.763321000000005,1.0,19,23,11,19,1,1,6.088220666987029,0,0,0,1
37211069.0,2015-01-17 11:48:15.000000600+00:00,14.5,2015-01-17 11:48:15+00:00,-73.99691009521484,40.72386932373047,-73.97360229492188,40.7606086730957,4.0,11,17,1,48,1,5,4.532647161617522,1,0,0,0
34535614.0,2015-06-05 16:11:04.000000300+00:00,25.5,2015-06-05 16:11:04+00:00,-74.01085662841797,40.71154022216797,-73.98403930664062,40.74257278442383,1.0,16,5,6,11,0,4,4.124775790195986,0,0,1,0
55368495.0,2012-01-10 12:44:57.000000400+00:00,6.1,2012-01-10 12:44:57+00:00,-73.963398,40.776971,-73.965352,40.763473,1.0,12,10,1,44,1,1,1.509902253585317,1,0,0,0
